87654321	1946	3	07	1.0104	A
87654321	1946	3	08	1.0104	A
87654321	1946	3	09	0.98909	A
87654321	1946	3	10	1.077	A
87654321	1946	3	11	2.2593	A
87654321	1946	3	12	1.9455	A
87654321	1946	3	13	1.4686	A
87654321	1946	3	14	2.3096	A
87654321	1946	3	15	2.6736	A
87654321	1946	3	16	3.3514	A
87654321	1946	3	17	2.6359	A
87654321	1946	3	18	2.1966	A
87654321	1946	3	19	1.8828	A
87654321	1946	3	20	1.4686	A
87654321	1946	3	21	1.2527	A
87654321	1946	3	22	1.6945	A
87654321	1946	3	23	9.2884	A
87654321	1946	3	24	9.4014	A
87654321	1946	3	25	12.012	A
87654321	1946	3	26	10.669	A
87654321	1946	3	27	4.4183	A
87654321	1946	3	28	4.2174	A
87654321	1946	3	29	7.368	A
87654321	1946	3	30	7.142	A
87654321	1946	3	31	7.368	A
87654321	1946	4	01	22.217	A
87654321	1946	4	02	26.861	A
87654321	1946	4	03	19.832	A
87654321	1946	4	04	11.523	A
87654321	1946	4	05	4.9204	A
87654321	1946	4	06	3.3514	A
87654321	1946	4	07	2.6359	A
87654321	1946	4	08	2.0083	A
87654321	1946	4	09	1.6318	A
87654321	1946	4	10	1.4184	A
87654321	1946	4	11	1.2928	A
87654321	1946	4	12	1.7824	A
87654321	1946	4	13	2.6359	A
87654321	1946	4	14	3.6652	A
87654321	1946	4	15	3.8409	A
87654321	1946	4	16	3.2007	A
87654321	1946	4	17	2.1338	A
87654321	1946	4	18	1.3682	A
87654321	1946	4	19	1.1422	A
87654321	1946	4	20	1.0318	A
87654321	1946	4	21	0.94391	A
87654321	1946	4	22	0.94391	A
87654321	1946	4	23	1.077	A
87654321	1946	4	24	1.3431	A
87654321	1946	4	25	1.82	A
87654321	1946	4	26	1.3933	A
87654321	1946	4	27	1.0983	A
87654321	1946	4	28	1.0983	A
87654321	1946	4	29	1.4686	A
87654321	1946	4	30	1.6318	A
87654321	1946	5	01	1.7573	A
87654321	1946	5	02	5.9245	A
87654321	1946	5	03	15.69	A
87654321	1946	5	04	13.682	A
87654321	1946	5	05	11.184	A
87654321	1946	5	06	7.255	A
87654321	1946	5	07	3.4267	A
87654321	1946	5	08	2.3849	A
87654321	1946	5	09	1.6318	A
87654321	1946	5	10	1.1862	A
87654321	1946	5	11	1.1422	A
87654321	1946	5	12	0.94391	A
87654321	1946	5	13	0.85604	A
87654321	1946	5	14	0.79077	A
87654321	1946	5	15	0.73429	A
87654321	1946	5	16	0.6778	A
87654321	1946	5	17	0.64015	A
87654321	1946	5	18	0.62132	A
87654321	1946	5	19	0.58367	A
87654321	1946	5	20	0.56484	A
87654321	1946	5	21	0.52718	A
87654321	1946	5	22	0.50835	A
87654321	1946	5	23	0.48953	A
87654321	1946	5	24	0.47446	A
87654321	1946	5	25	0.45187	A
87654321	1946	5	26	0.44183	A
87654321	1946	5	27	0.42049	A
87654321	1946	5	28	0.40668	A
87654321	1946	5	29	0.7255	A
87654321	1946	5	30	1.1824	A
87654321	1946	5	31	1.318	A
87654321	1946	6	01	2.0711	A
87654321	1946	6	02	1.3682	A
87654321	1946	6	03	3.1631	A
87654321	1946	6	04	1.9079	A
87654321	1946	6	05	1.4686	A
87654321	1946	6	06	1.2803	A
87654321	1946	6	07	1.1196	A
87654321	1946	6	08	0.69663	A
87654321	1946	6	09	0.60249	A
87654321	1946	6	10	0.75312	A
87654321	1946	6	11	0.8347	A
87654321	1946	6	12	1.2263	A
87654321	1946	6	13	1.9079	A
87654321	1946	6	14	2.8995	A
87654321	1946	6	15	2.8242	A
87654321	1946	6	16	2.7614	A
87654321	1946	6	17	2.0083	A
87654321	1946	6	18	1.1422	A
87654321	1946	6	19	0.77194	A
87654321	1946	6	20	0.64015	A
87654321	1946	6	21	0.58367	A
87654321	1946	6	22	0.64015	A
87654321	1946	6	23	0.60249	A
87654321	1946	6	24	0.77194	A
87654321	1946	6	25	0.9665	A
87654321	1946	6	26	1.3933	A
87654321	1946	6	27	1.0104	A
87654321	1946	6	28	0.81336	A
87654321	1946	6	29	0.62132	A
87654321	1946	6	30	0.50835	A
87654321	1946	7	01	0.46693	A
87654321	1946	7	02	0.50835	A
87654321	1946	7	03	0.48953	A
87654321	1946	7	04	0.48953	A
87654321	1946	7	05	0.62132	A
87654321	1946	7	06	0.54601	A
87654321	1946	7	07	0.47446	A
87654321	1946	7	08	0.41296	A
87654321	1946	7	09	0.37656	A
87654321	1946	7	10	0.34643	A
87654321	1946	7	11	0.32509	A
87654321	1946	7	12	0.32509	A
87654321	1946	7	13	0.35396	A
87654321	1946	7	14	0.92257	A
87654321	1946	7	15	0.92257	A
87654321	1946	7	16	0.73429	A
87654321	1946	7	17	0.9665	A
87654321	1946	7	18	2.2593	A
87654321	1946	7	19	1.9455	A
87654321	1946	7	20	1.5188	A
87654321	1946	7	21	1.1196	A
87654321	1946	7	22	0.65898	A
87654321	1946	7	23	0.52718	A
87654321	1946	7	24	0.54601	A
87654321	1946	7	25	0.9665	A
87654321	1946	7	26	6.2006	A
87654321	1946	7	27	6.2383	A
87654321	1946	7	28	5.322	A
87654321	1946	7	29	4.6191	A
87654321	1946	7	30	3.1254	A
87654321	1946	7	31	2.4476	A
87654321	1946	8	01	1.82	A
87654321	1946	8	02	1.6318	A
87654321	1946	8	03	2.8995	A
87654321	1946	8	04	1.7573	A
87654321	1946	8	05	1.1648	A
87654321	1946	8	06	0.8347	A
87654321	1946	8	07	0.71546	A
87654321	1946	8	08	0.60249	A
87654321	1946	8	09	0.87863	A
87654321	1946	8	10	0.71546	A
87654321	1946	8	11	0.56484	A
87654321	1946	8	12	0.47823	A
87654321	1946	8	13	0.45563	A
87654321	1946	8	14	0.73429	A
87654321	1946	8	15	1.1862	A
87654321	1946	8	16	1.8828	A
87654321	1946	8	17	2.4476	A
87654321	1946	8	18	2.6359	A
87654321	1946	8	19	1.4937	A
87654321	1946	8	20	1.8828	A
87654321	1946	8	21	1.7573	A
87654321	1946	8	22	1.569	A
87654321	1946	8	23	1.2928	A
87654321	1946	8	24	0.9665	A
87654321	1946	8	25	0.69663	A
87654321	1946	8	26	0.58367	A
87654321	1946	8	27	0.50835	A
87654321	1946	8	28	0.4594	A
87654321	1946	8	29	0.42049	A
87654321	1946	8	30	0.39664	A
87654321	1946	8	31	0.787	A
87654321	1946	9	01	0.8347	A
87654321	1946	9	02	0.6778	A
87654321	1946	9	03	0.48953	A
87654321	1946	9	04	0.38911	A
87654321	1946	9	05	0.56609	A
87654321	1946	9	06	4.2174	A
87654321	1946	9	07	3.6652	A
87654321	1946	9	08	3.4267	A
87654321	1946	9	09	2.6359	A
87654321	1946	9	10	1.6945	A
87654321	1946	9	11	1.3682	A
87654321	1946	9	12	1.2928	A
87654321	1946	9	13	1.1196	A
87654321	1946	9	14	0.82717	A
87654321	1946	9	15	2.0334	A
87654321	1946	9	16	1.1196	A
87654321	1946	9	17	0.71546	A
87654321	1946	9	18	0.56484	A
87654321	1946	9	19	0.52718	A
87654321	1946	9	20	0.56484	A
87654321	1946	9	21	0.56484	A
87654321	1946	9	22	0.50835	A
87654321	1946	9	23	0.48953	A
87654321	1946	9	24	0.46693	A
87654321	1946	9	25	0.40668	A
87654321	1946	9	26	0.37279	A
87654321	1946	9	27	0.3502	A
87654321	1946	9	28	0.33388	A
87654321	1946	9	29	0.32133	A
87654321	1946	9	30	0.31631	A
87654321	1946	10	01	0.30125	A
87654321	1946	10	02	0.28995	A
87654321	1946	10	03	0.24476	A
87654321	1946	10	04	0.21338	A
87654321	1946	10	05	0.1933	A
87654321	1946	10	06	0.18326	A
87654321	1946	10	07	0.17447	A
87654321	1946	10	08	0.17196	A
87654321	1946	10	09	0.16694	A
87654321	1946	10	10	0.16443	A
87654321	1946	10	11	0.16192	A
87654321	1946	10	12	1.2677	A
87654321	1946	10	13	2.3849	A
87654321	1946	10	14	1.4309	A
87654321	1946	10	15	0.87361	A
87654321	1946	10	16	0.56986	A
87654321	1946	10	17	0.39288	A
87654321	1946	10	18	0.3138	A
87654321	1946	10	19	0.26987	A
87654321	1946	10	20	0.25104	A
87654321	1946	10	21	0.23472	A
87654321	1946	10	22	0.22342	A
87654321	1946	10	23	0.21338	A
87654321	1946	10	24	0.20836	A
87654321	1946	10	25	0.20083	A
87654321	1946	10	26	0.19832	A
87654321	1946	10	27	0.1933	A
87654321	1946	10	28	0.19079	A
87654321	1946	10	29	0.19079	A
87654321	1946	10	30	0.18577	A
87654321	1946	10	31	0.18577	A
87654321	1946	11	01	0.18075	A
87654321	1946	11	02	0.18577	A
87654321	1946	11	03	0.19079	A
87654321	1946	11	04	0.19581	A
87654321	1946	11	05	0.20585	A
87654321	1946	11	06	0.21338	A
87654321	1946	11	07	0.46191	A
87654321	1946	11	08	0.66148	A
87654321	1946	11	09	0.53346	A
87654321	1946	11	10	0.49706	A
87654321	1946	11	11	0.68031	A
87654321	1946	11	12	0.55103	A
87654321	1946	11	13	0.44057	A
87654321	1946	11	14	0.36024	A
87654321	1946	11	15	0.32008	A
87654321	1946	11	16	0.29622	A
87654321	1946	11	17	0.43932	A
87654321	1946	11	18	2.4602	A
87654321	1946	11	19	2.6861	A
87654321	1946	11	20	7.3554	A
87654321	1946	11	21	7.4809	A
87654321	1946	11	22	6.1504	A
87654321	1946	11	23	7.8198	A
87654321	1946	11	24	6.6525	A
87654321	1946	11	25	5.1839	A
87654321	1946	11	26	3.6903	A
87654321	1946	11	27	5.8366	A
87654321	1946	11	28	13.933	A
87654321	1946	11	29	16.192	A
87654321	1946	11	30	21.338	A
87654321	1946	12	01	24.476	A
87654321	1946	12	02	23.472	A
87654321	1946	12	03	11.786	A
87654321	1946	12	04	4.6191	A
87654321	1946	12	05	3.1254	A
87654321	1946	12	06	2.3849	A
87654321	1946	12	07	2.0083	A
87654321	1946	12	08	2.0711	A
87654321	1946	12	09	2.4476	A
87654321	1946	12	10	2.0083	A
87654321	1946	12	11	1.5188	A
87654321	1946	12	12	1.2803	A
87654321	1946	12	13	1.1422	A
87654321	1946	12	14	1.077	A
87654321	1946	12	15	1.0104	A
87654321	1946	12	16	0.9665	A
87654321	1946	12	17	1.077	A
87654321	1946	12	18	2.0711	A
87654321	1946	12	19	2.5104	A
87654321	1946	12	20	3.1254	A
87654321	1946	12	21	2.7614	A
87654321	1946	12	22	2.3849	A
87654321	1946	12	23	1.82	A
87654321	1946	12	24	1.3431	A
87654321	1946	12	25	1.1422	A
87654321	1946	12	26	2.1966	A
87654321	1946	12	27	2.4476	A
87654321	1946	12	28	2.1966	A
87654321	1946	12	29	2.0711	A
87654321	1946	12	30	2.9748	A
87654321	1946	12	31	3.753	A
87654321	1947	1	01	3.4267	A
87654321	1947	1	02	2.9748	A
87654321	1947	1	03	2.3849	A
87654321	1947	1	04	1.4937	A
87654321	1947	1	05	1.3431	A
87654321	1947	1	06	2.6359	A
87654321	1947	1	07	4.5187	A
87654321	1947	1	08	5.9245	A
87654321	1947	1	09	6.3513	A
87654321	1947	1	10	4.9204	A
87654321	1947	1	11	3.0501	A
87654321	1947	1	12	2.2593	A
87654321	1947	1	13	1.6318	A
87654321	1947	1	14	1.2527	A
87654321	1947	1	15	1.0983	A
87654321	1947	1	16	1.0318	A
87654321	1947	1	17	0.9665	A
87654321	1947	1	18	1.2677	A
87654321	1947	1	19	2.1589	A
87654321	1947	1	20	3.6652	A
87654321	1947	1	21	3.6652	A
87654321	1947	1	22	3.6652	A
87654321	1947	1	23	7.8198	A
87654321	1947	1	24	7.7069	A
87654321	1947	1	25	8.1587	A
87654321	1947	1	26	7.368	A
87654321	1947	1	27	4.6191	A
87654321	1947	1	28	4.2174	A
87654321	1947	1	29	3.502	A
87654321	1947	1	30	2.7614	A
87654321	1947	1	31	2.0711	A
87654321	1947	2	01	2.5731	A
87654321	1947	2	02	2.4476	A
87654321	1947	2	03	2.5104	A
87654321	1947	2	04	2.6987	A
87654321	1947	2	05	3.2761	A
87654321	1947	2	06	4.0166	A
87654321	1947	2	07	4.117	A
87654321	1947	2	08	3.3514	A
87654321	1947	2	09	2.6987	A
87654321	1947	2	10	3.502	A
87654321	1947	2	11	6.0249	A
87654321	1947	2	12	5.8241	A
87654321	1947	2	13	5.7237	A
87654321	1947	2	14	4.117	A
87654321	1947	2	15	2.7614	A
87654321	1947	2	16	2.4476	A
87654321	1947	2	17	9.4014	A
87654321	1947	2	18	9.4014	A
87654321	1947	2	19	11.184	A
87654321	1947	2	20	12.012	A
87654321	1947	2	21	7.0291	A
87654321	1947	2	22	4.8199	A
87654321	1947	2	23	3.753	A
87654321	1947	2	24	2.8242	A
87654321	1947	2	25	2.2593	A
87654321	1947	2	26	2.2593	A
87654321	1947	2	27	2.0083	A
87654321	1947	2	28	2.0083	A
87654321	1947	3	01	1.7573	A
87654321	1947	3	02	1.4937	A
87654321	1947	3	03	1.3431	A
87654321	1947	3	04	1.2075	A
87654321	1947	3	05	1.1196	A
87654321	1947	3	06	1.0544	A
87654321	1947	3	07	1.0104	A
87654321	1947	3	08	1.0104	A
87654321	1947	3	09	0.98909	A
87654321	1947	3	10	1.077	A
87654321	1947	3	11	2.2593	A
87654321	1947	3	12	1.9455	A
87654321	1947	3	13	1.4686	A
87654321	1947	3	14	2.3096	A
87654321	1947	3	15	2.6736	A
87654321	1947	3	16	3.3514	A
87654321	1947	3	17	2.6359	A
87654321	1947	3	18	2.1966	A
87654321	1947	3	19	1.8828	A
87654321	1947	3	20	1.4686	A
87654321	1947	3	21	1.2527	A
87654321	1947	3	22	1.6945	A
87654321	1947	3	23	9.2884	A
87654321	1947	3	24	9.4014	A
87654321	1947	3	25	12.012	A
87654321	1947	3	26	10.669	A
87654321	1947	3	27	4.4183	A
87654321	1947	3	28	4.2174	A
87654321	1947	3	29	7.368	A
87654321	1947	3	30	7.142	A
87654321	1947	3	31	7.368	A
87654321	1947	4	01	22.217	A
87654321	1947	4	02	26.861	A
87654321	1947	4	03	19.832	A
87654321	1947	4	04	11.523	A
87654321	1947	4	05	4.9204	A
87654321	1947	4	06	3.3514	A
87654321	1947	4	07	2.6359	A
87654321	1947	4	08	2.0083	A
87654321	1947	4	09	1.6318	A
87654321	1947	4	10	1.4184	A
87654321	1947	4	11	1.2928	A
87654321	1947	4	12	1.7824	A
87654321	1947	4	13	2.6359	A
87654321	1947	4	14	3.6652	A
87654321	1947	4	15	3.8409	A
87654321	1947	4	16	3.2007	A
87654321	1947	4	17	2.1338	A
87654321	1947	4	18	1.3682	A
87654321	1947	4	19	1.1422	A
87654321	1947	4	20	1.0318	A
87654321	1947	4	21	0.94391	A
87654321	1947	4	22	0.94391	A
87654321	1947	4	23	1.077	A
87654321	1947	4	24	1.3431	A
87654321	1947	4	25	1.82	A
87654321	1947	4	26	1.3933	A
87654321	1947	4	27	1.0983	A
87654321	1947	4	28	1.0983	A
87654321	1947	4	29	1.4686	A
87654321	1947	4	30	1.6318	A
87654321	1947	5	01	1.7573	A
87654321	1947	5	02	5.9245	A
87654321	1947	5	03	15.69	A
87654321	1947	5	04	13.682	A
87654321	1947	5	05	11.184	A
87654321	1947	5	06	7.255	A
87654321	1947	5	07	3.4267	A
87654321	1947	5	08	2.3849	A
